experiment_name,timestamp,session_id,trace_id,judge_trace_id,phase,memory,mode,conversation_index,turn_index,question_index,search_calls,top_k,memories_returned,question_category,question,answer,gold_answer,seed,judge_n,judge_verdict,judge_reason,toxic_latency,toxic_jitter,toxic_bandwidth,wall_ms,compute_ms,flush_ms,cpu_edge_ns,cpu_cloud_ns,ram_edge_peak_bytes,ram_cloud_peak_bytes,disk_edge_bytes,disk_cloud_bytes,network_edge_to_cloud_bytes,network_cloud_to_edge_bytes,edge_llm_tokens,edge_llm_cost_usd,cloud_llm_tokens,cloud_llm_cost_usd,llm_tokens,llm_cost_usd,responder_context_window_tokens,responder_context_window_cost_usd,cloud_llm_retry_wait_ms,error
graphiti_conv1_unconstrained,2026-05-16T03:24:42.668722+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,15,,,,,,135,"Gina: Believe in yourself. Even when it's tough, you got this! Keep going!",,7,,,,0.0,0.0,0.0,4328.349679999519,4123.789172997931,204.56050700158812,54621000,193405000,0.0,0.0,0.0,20480.0,1184,859,0,0.0,4850,0.00077108,4850,0.00077108,,,,
graphiti_conv1_unconstrained,2026-05-16T03:24:47.472562+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,16,,,,,,136,Jon: I'm gonna keep on believing in myself. Thanks for the kind words!,,7,,,,0.0,0.0,0.0,4803.225785995892,4344.36804500001,458.8577409958816,56287000,224969000,0.0,0.0,0.0,2248704.0,1246,921,0,0.0,4785,0.00076159,4785,0.00076159,,,,
graphiti_conv1_unconstrained,2026-05-16T03:24:54.708311+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,0,,,,,,137,"Jon: Hey Gina, I had to shut down my bank account. It was tough, but I needed to do it for my biz.",,8,,,,0.0,0.0,0.0,7235.144530997786,6775.7705339972745,459.37399700051174,65723000,489143000,0.0,0.0,0.0,1687552.0,1272,949,0,0.0,7902,0.00125767,7902,0.00125767,,,,
graphiti_conv1_unconstrained,2026-05-16T03:25:00.875747+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,1,,,,,,138,"Gina: Oh no, Jon! Sorry to hear that. Tough decision for you? How're you handling the changes?",,8,,,,0.0,0.0,0.0,6166.780170002312,5757.6385119973565,409.1416580049554,62126000,488589000,0.0,0.0,0.0,1576960.0,1202,879,0,0.0,5911,0.00093619,5911,0.00093619,,,,
graphiti_conv1_unconstrained,2026-05-16T03:25:07.958469+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,2,,,,,,139,"Jon: It was a tough call, but I thought it'd help my biz grow. Handling changes has been hard, but I'm staying positive ",,8,,,,0.0,0.0,0.0,7082.054145997972,6877.766177000012,204.28796899795998,102593000,236755000,0.0,0.0,0.0,20480.0,1268,905,0,0.0,4777,0.00075859,4777,0.00075859,,,,
graphiti_conv1_unconstrained,2026-05-16T03:25:14.236775+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,3,,,,,,140,"Gina: Oof, that's tough, Jon. I got some new offers and promotions going on my online store to try and bring in new cust",,8,,,,0.0,0.0,0.0,6277.70792299998,5769.687893996888,508.0200290030916,61289000,435548000,0.0,0.0,0.0,2592768.0,1301,905,0,0.0,5910,0.00093446,5910,0.00093446,,,,
graphiti_conv1_unconstrained,2026-05-16T03:25:19.920245+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,4,,,,,,141,"Jon: Nice one, Gina! Love how you never give up. What helps you stay motivated?",,8,,,,0.0,0.0,0.0,5682.874897000147,5477.4942039948655,205.3806930052815,61782000,394160000,0.0,0.0,0.0,49152.0,1253,930,0,0.0,5949,0.00093995,5949,0.00093995,,,,
graphiti_conv1_unconstrained,2026-05-16T03:25:27.802052+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,5,,,,,,142,Gina: Thanks Jon! Dance is my stress relief and fashion fuels my creativity. I love finding new trends for my store. It ,,8,,,,0.0,0.0,0.0,7881.132638998679,7676.8866069978685,204.24603200081037,109692000,649149000,0.0,0.0,0.0,1507328.0,1564,971,0,0.0,7945,0.0012481,7945,0.0012481,,,,
graphiti_conv1_unconstrained,2026-05-16T03:25:31.771685+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,6,,,,,,143,"Jon: Wow, that's great! What made you combine clothing biz and dance?",,8,,,,0.0,0.0,0.0,3969.003755999438,3461.5342379984213,507.4695180010167,19240000,210133000,0.0,0.0,0.0,2629632.0,1243,920,0,0.0,4890,0.00077509,4890,0.00077509,,,,
graphiti_conv1_unconstrained,2026-05-16T03:25:35.294883+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,7,,,,,,144,Gina: Thanks! I'm passionate about dance and fashion so combining them lets me show my creativity and share my love with,,8,,,,0.0,0.0,0.0,3522.644376003882,3317.6864390043193,204.95793699956266,52203000,188570000,0.0,0.0,0.0,20480.0,1286,906,0,0.0,4934,0.00078008,4934,0.00078008,,,,
graphiti_conv1_unconstrained,2026-05-16T03:25:39.682082+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,8,,,,,,145,Jon: Nice work! Combining passions is always cool. How's it going?,,8,,,,0.0,0.0,0.0,4386.517206003191,4181.6006310036755,204.91657499951543,53385000,194702000,0.0,0.0,0.0,1093632.0,1240,915,0,0.0,4928,0.00077989,4928,0.00077989,,,,
graphiti_conv1_unconstrained,2026-05-16T03:25:44.527860+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,9,,,,,,146,"Gina: Thanks! So far, so good - customers love the new offers and promotions, which means I'm seeing more sales. People ",,8,,,,0.0,0.0,0.0,4845.154111004376,4640.144390003115,205.0097210012609,58042000,219496000,0.0,0.0,0.0,1118208.0,1433,971,0,0.0,5007,0.00079148,5007,0.00079148,,,,
graphiti_conv1_unconstrained,2026-05-16T03:25:49.260707+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,10,,,,,,147,Jon: Sounds like all your effort's paying off. Anything planned to grow your customer base?,,8,,,,0.0,0.0,0.0,4732.203629006108,4527.165028004674,205.03860100143356,57413000,216150000,0.0,0.0,0.0,1146880.0,1200,876,0,0.0,5015,0.00079519,5015,0.00079519,,,,
graphiti_conv1_unconstrained,2026-05-16T03:26:00.914441+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,11,,,,,,148,"Gina: Yeah, I have a few plans. I'm thinking of working with some fashion bloggers and influencers in the next few month",,8,,,,0.0,0.0,0.0,11653.149963000033,11448.819091994665,204.33087100536795,115774000,745301000,0.0,0.0,0.0,1232896.0,1595,972,0,0.0,11201,0.00182278,11201,0.00182278,,,,
graphiti_conv1_unconstrained,2026-05-16T03:26:10.728783+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,12,,,,,,149,"Jon: Thanks, Gina! I'm expanding my dance studio's social media presence and offering workshops and classes to local sch",,8,,,,0.0,0.0,0.0,9813.736862000951,9203.418851000606,610.318011000345,113749000,811955000,0.0,0.0,0.0,3579904.0,1531,905,0,0.0,7571,0.0012151,7571,0.0012151,,,,
graphiti_conv1_unconstrained,2026-05-16T03:26:14.886714+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,13,,,,,,150,Gina: Wow! That's fantastic that your studio's expanding and giving dancers an outlet. So proud of the progress you've m,,8,,,,0.0,0.0,0.0,4157.342029000574,3953.1870360005996,204.15499299997464,56478000,198633000,0.0,0.0,0.0,20480.0,1312,971,0,0.0,5241,0.00082838,5241,0.00082838,,,,
graphiti_conv1_unconstrained,2026-05-16T03:26:19.384567+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,14,,,,,,151,"Jon: Thanks! Your backing means a lot. I'm trying to make my plan work, even though it's been tough. Your encouragement ",,8,,,,0.0,0.0,0.0,4497.238244999608,4293.27348699735,203.96475800225744,54772000,198736000,0.0,0.0,0.0,1142784.0,1431,905,0,0.0,5230,0.00082519,5230,0.00082519,,,,
graphiti_conv1_unconstrained,2026-05-16T03:26:23.194145+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,15,,,,,,152,"Gina: Woah, cool event! What's gonna be happening? I'd love to join in and show my support!",,8,,,,0.0,0.0,0.0,3808.956798995496,3350.6536849963595,458.30311399913626,54860000,227208000,0.0,0.0,0.0,2248704.0,1266,942,0,0.0,5247,0.00083018,5247,0.00083018,,,,
graphiti_conv1_unconstrained,2026-05-16T03:26:34.233935+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,16,,,,,,153,"Jon: Thanks, Gina! My dance studio and some other schools are bringing their best moves for an awesome night of performa",,8,,,,0.0,0.0,0.0,11039.135176004493,10834.525035999832,204.61014000466093,117454000,526988000,0.0,0.0,0.0,73728.0,1498,972,0,0.0,8641,0.00135879,8641,0.00135879,,,,
graphiti_conv1_unconstrained,2026-05-16T03:26:39.071200+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,17,,,,,,154,Gina: Sounds great! I'm definitely in for the show.,,8,,,,0.0,0.0,0.0,4836.638250002579,4631.843760005722,204.794489996857,58342000,218409000,0.0,0.0,0.0,1720320.0,1207,836,0,0.0,5230,0.00082808,5230,0.00082808,,,,
graphiti_conv1_unconstrained,2026-05-16T03:26:43.688186+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,18,,,,,,155,Jon: Cool! Can't wait to see you!,,8,,,,0.0,0.0,0.0,4616.319202999875,4056.226816996059,560.0923860038165,60435000,216417000,0.0,0.0,0.0,2174976.0,1188,818,0,0.0,5165,0.00081589,5165,0.00081589,,,,
graphiti_conv1_unconstrained,2026-05-16T03:26:47.833648+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,19,,,,,,156,"Gina: Thanks, Jon! See you at the event!",,8,,,,0.0,0.0,0.0,4144.820747998892,3684.68250099977,460.1382469991222,20622000,235560000,0.0,0.0,0.0,1130496.0,1207,826,0,0.0,5163,0.00081578,5163,0.00081578,,,,
graphiti_conv1_unconstrained,2026-05-16T03:26:55.224923+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,20,,,,,,157,"Jon: Gina, good luck with your store!",,8,,,,0.0,0.0,0.0,7390.673814996262,7185.951027997362,204.72278699890012,106122000,483631000,0.0,0.0,0.0,57344.0,1201,822,0,0.0,6223,0.00098289,6223,0.00098289,,,,
graphiti_conv1_unconstrained,2026-05-16T03:26:59.323348+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,21,,,,,,158,"Gina: Thanks, Jon! Appreciate the kind words. <3",,8,,,,0.0,0.0,0.0,4097.777683004097,3893.4909460003837,204.28673700371291,54449000,224513000,0.0,0.0,0.0,1564672.0,1157,834,0,0.0,5056,0.00079748,5056,0.00079748,,,,
graphiti_conv1_unconstrained,2026-05-16T03:27:02.872709+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,22,,,,,,159,"Jon: Sure, I am always there for you!",,8,,,,0.0,0.0,0.0,3548.7675509939436,3344.3731059960555,204.39444499788806,18322000,206160000,0.0,0.0,0.0,1122304.0,1206,823,0,0.0,4892,0.00077269,4892,0.00077269,,,,
graphiti_conv1_unconstrained,2026-05-16T03:27:06.854860+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,23,,,,,,160,Gina: Thanks! Your support means a lot. I'm gonna keep pursuing my goals and I hope you do too!,,8,,,,0.0,0.0,0.0,3981.548488001863,3776.7556740000146,204.79281400184846,56308000,389965000,0.0,0.0,0.0,1155072.0,1270,947,0,0.0,4791,0.00076088,4791,0.00076088,,,,
graphiti_conv1_unconstrained,2026-05-16T03:27:12.039650+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,24,,,,,,161,Jon: Thanks! I won't quit on my dreams. Your words really motivate me. Bye!,,8,,,,0.0,0.0,0.0,5184.167111998249,4980.100525004673,204.0665869935765,59650000,213129000,0.0,0.0,0.0,1146880.0,1184,860,0,0.0,4766,0.00075739,4766,0.00075739,,,,
graphiti_conv1_unconstrained,2026-05-16T03:27:17.771300+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,25,,,,,,162,Gina: Bye Jon! You got this! Believe in yourself and keep pushing. Take care!,,8,,,,0.0,0.0,0.0,5731.0681989984005,5322.947209999256,408.1209889991442,61135000,250637000,0.0,0.0,0.0,2273280.0,1186,861,0,0.0,4720,0.00074978,4720,0.00074978,,,,
graphiti_conv1_unconstrained,2026-05-16T03:27:28.923423+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,0,,,,,,163,"Jon: Hey Gina! I'm turning my loves of dance into a business. I'm sunk tons of time into the studio lately, and look at ",,9,,,,0.0,0.0,0.0,11151.47562600032,10589.513195001928,561.9624309983919,158105000,556578000,0.0,0.0,0.0,1576960.0,1540,970,0,0.0,7562,0.00124805,7562,0.00124805,,,,
graphiti_conv1_unconstrained,2026-05-16T03:27:35.078809+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,1,,,,,,164,"Gina: Hey Jon! Wow, way to take your passion and make it into a biz! The dance studio looks awesome.",,9,,,,0.0,0.0,0.0,6154.806250997353,5949.692337002489,205.11391399486456,63637000,434701000,0.0,0.0,0.0,65536.0,1319,951,0,0.0,5769,0.00091408,5769,0.00091408,,,,
graphiti_conv1_unconstrained,2026-05-16T03:27:39.874240+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,2,,,,,,165,"Jon: Thanks, Gina! I'm determined to make this studio work. Losing my job was tough but it gave me the push I needed to ",,9,,,,0.0,0.0,0.0,4794.797483998991,4589.832675002981,204.9648089960101,59109000,431024000,0.0,0.0,0.0,1642496.0,1310,971,0,0.0,4770,0.00075799,4770,0.00075799,,,,
graphiti_conv1_unconstrained,2026-05-16T03:27:44.523203+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,3,,,,,,166,"Gina: Woah, Jon! Tough times can be a gateway to awesome things. Glad you worked up the courage to go after your dreams!",,9,,,,0.0,0.0,0.0,4648.308505995374,4443.312324001454,204.9961819939199,56933000,472018000,0.0,0.0,0.0,1122304.0,1348,970,0,0.0,4816,0.00076598,4816,0.00076598,,,,
graphiti_conv1_unconstrained,2026-05-16T03:27:48.677626+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,4,,,,,,167,"Jon: Yeah, Gina! It's been tough, but I'm living my true self. Dancing makes me so happy, and now I get to share that wi",,9,,,,0.0,0.0,0.0,4153.736952001054,3949.632390998886,204.10456100216834,56924000,401024000,0.0,0.0,0.0,1155072.0,1354,906,0,0.0,4878,0.00077509,4878,0.00077509,,,,
graphiti_conv1_unconstrained,2026-05-16T03:27:57.198641+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,5,,,,,,168,"Gina: Wow Jon, you look so happy when you dance! Show the world your true self and keep dancing!",,9,,,,0.0,0.0,0.0,8520.426236005733,8315.84101000044,204.5852260052925,71873000,495680000,0.0,0.0,0.0,1204224.0,1205,880,0,0.0,7876,0.00130855,7876,0.00130855,,,,
graphiti_conv1_unconstrained,2026-05-16T03:28:03.542014+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,6,,,,,,169,"Jon: Thanks a bunch, Gina! You seriously rock. Dancing for me is like a way to express myself and find my happy place. I",,9,,,,0.0,0.0,0.0,6342.740831998526,6138.374670998019,204.36616100050742,64302000,555461000,0.0,0.0,0.0,1626112.0,1394,905,0,0.0,7384,0.00118251,7384,0.00118251,,,,
graphiti_conv1_unconstrained,2026-05-16T03:28:15.159895+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,7,,,,,,170,"Gina: Yeah, I do remember those dance classes! I used to love spending time in the studio. That photo looks awesome, bri",,9,,,,0.0,0.0,0.0,11617.224511006498,11055.258785003389,561.965726003109,154503000,878700000,0.0,0.0,0.0,3563520.0,1425,907,0,0.0,10867,0.0017663,10867,0.0017663,,,,
graphiti_conv1_unconstrained,2026-05-16T03:28:18.641615+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,8,,,,,,171,"Jon: Nice, Gina! I'm happy that dance has such a special meaning to both of us. It's a really cool way to express oursel",,9,,,,0.0,0.0,0.0,3481.0769480027375,3277.1034850011347,203.9734630016028,13735000,166590000,0.0,0.0,0.0,16384.0,1477,970,0,0.0,5151,0.00081289,5151,0.00081289,,,,
graphiti_conv1_unconstrained,2026-05-16T03:28:25.386843+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,9,,,,,,172,Gina: Hey Jon! Got your back - dance is awesome for expressing yourself and finding happiness. Here's one of my trophies,,9,,,,0.0,0.0,0.0,6744.667065002432,6541.482209999231,203.18485500320094,99595000,587120000,0.0,0.0,0.0,1155072.0,1499,970,0,0.0,8511,0.00133357,8511,0.00133357,,,,
graphiti_conv1_unconstrained,2026-05-16T03:28:30.127998+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,10,,,,,,173,"Jon: Wow! It looks awesome! Thanks for the support, it really means a lot.",,9,,,,0.0,0.0,0.0,4740.546006003569,4535.458197999105,205.08780800446402,55457000,232080000,0.0,0.0,0.0,1622016.0,1184,859,0,0.0,5203,0.00082339,5203,0.00082339,,,,
graphiti_conv1_unconstrained,2026-05-16T03:28:33.838609+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,11,,,,,,174,"Gina: No prob, Jon! You earned all the kudos for your hard work. Keep it up!",,9,,,,0.0,0.0,0.0,3709.7540280010435,3301.9097709984635,407.84425700258,16246000,205992000,0.0,0.0,0.0,2289664.0,1186,862,0,0.0,5166,0.00081668,5166,0.00081668,,,,
graphiti_conv1_unconstrained,2026-05-16T03:28:38.366907+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,12,,,,,,175,Jon: Thanks! Gonna keep pushing and working hard. Won't let anything hold me back!,,9,,,,0.0,0.0,0.0,4527.696812001523,4323.998637999466,203.69817400205648,55143000,190610000,0.0,0.0,0.0,24576.0,1258,933,0,0.0,5147,0.00081229,5147,0.00081229,,,,
graphiti_conv1_unconstrained,2026-05-16T03:28:45.179069+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,13,,,,,,176,"Gina: Way to go, Jon! Keep it up, you're almost there!",,9,,,,0.0,0.0,0.0,6811.511650004832,6606.668238004204,204.84341200062772,99319000,439723000,0.0,0.0,0.0,1155072.0,1164,839,0,0.0,6265,0.00098683,6265,0.00098683,,,,
graphiti_conv1_unconstrained,2026-05-16T03:28:56.729727+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,0,,,,,,177,"Jon: Hi Gina! I just wanted to fill you in on my business. Yesterday, I went to a fair to show off my studio, it was bot",,10,,,,0.0,0.0,0.0,11550.042833994667,11345.802501993603,204.2403320010635,115414000,752542000,0.0,0.0,0.0,1409024.0,1605,973,0,0.0,9874,0.00157405,9874,0.00157405,,,,
graphiti_conv1_unconstrained,2026-05-16T03:29:05.332774+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,1,,,,,,178,"Gina: Hey Jon, congrats on the fair! It's awesome to see your hard work paying off. Keep on pushing, pal, you're headed ",,10,,,,0.0,0.0,0.0,8602.458601002581,8397.822134000307,204.636467002274,105524000,646345000,0.0,0.0,0.0,1847296.0,1514,906,0,0.0,9815,0.00156587,9815,0.00156587,,,,
graphiti_conv1_unconstrained,2026-05-16T03:29:15.212635+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,2,,,,,,179,"Jon: Thanks, Gina! Appreciate your support. Your store looks great, I remember it!",,10,,,,0.0,0.0,0.0,9879.26130300184,9674.534046003828,204.7272569980123,110114000,481054000,0.0,0.0,0.0,1794048.0,1261,934,0,0.0,8480,0.00133073,8480,0.00133073,,,,
graphiti_conv1_unconstrained,2026-05-16T03:29:19.021505+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,3,,,,,,180,"Gina: Thanks, Jon! After losing my job, I wanted to take control of my own destiny and this seemed like the perfect way ",,10,,,,0.0,0.0,0.0,3808.2351039993227,3603.7935519998427,204.44155199948,15281000,207942000,0.0,0.0,0.0,1687552.0,1289,907,0,0.0,5180,0.00082418,5180,0.00082418,,,,
graphiti_conv1_unconstrained,2026-05-16T03:29:23.968732+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,4,,,,,,181,"Jon: Wow, you're awesome for going for it! Setbacks can help us reach our potential, right? I'm having trouble with my b",,10,,,,0.0,0.0,0.0,4946.6281380009605,4741.582731003291,205.0454069976695,62236000,217146000,0.0,0.0,0.0,1142784.0,1374,971,0,0.0,5160,0.00081739,5160,0.00081739,,,,
graphiti_conv1_unconstrained,2026-05-16T03:29:29.266772+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,5,,,,,,182,"Gina: Yeah Jon! Challenges are awesome for learning and growth. To stay motivated, I think of the big goal and why I'm d",,10,,,,0.0,0.0,0.0,5297.414554996067,5094.182806999015,203.23174799705157,66379000,228452000,0.0,0.0,0.0,1187840.0,1362,907,0,0.0,5147,0.00081608,5147,0.00081608,,,,
graphiti_conv1_unconstrained,2026-05-16T03:29:32.839344+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,6,,,,,,183,Jon: I've been feeling kinda low on confidence lately. It's hard to run a business when you don't have faith in yourself,,10,,,,0.0,0.0,0.0,3571.941034999327,3367.577209995943,204.36382500338368,54809000,186268000,0.0,0.0,0.0,1150976.0,1353,973,0,0.0,5132,0.00081499,5132,0.00081499,,,,
graphiti_conv1_unconstrained,2026-05-16T03:29:36.461929+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,7,,,,,,184,"Gina: I get it, Jon. Confidence is important in business. I stay motivated by reminding myself of my successes and progr",,10,,,,0.0,0.0,0.0,3621.957452996867,3417.6983399956953,204.2591130011715,54636000,228305000,0.0,0.0,0.0,1204224.0,1380,906,0,0.0,5214,0.00082568,5214,0.00082568,,,,
graphiti_conv1_unconstrained,2026-05-16T03:29:40.590105+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,8,,,,,,185,"Jon: Thanks! Your words mean a lot. Gotta focus on success and why I started. You're right, I love it and that'll keep m",,10,,,,0.0,0.0,0.0,4127.5830950035015,3617.572644005122,510.0104509983794,55999000,720868000,0.0,0.0,0.0,2289664.0,1315,971,0,0.0,5225,0.00082489,5225,0.00082489,,,,
graphiti_conv1_unconstrained,2026-05-16T03:29:45.047528+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,9,,,,,,186,"Gina: No worries, Jon! Sounds like what I said was helpful. You're incredibly talented and passionate about dance. Don't",,10,,,,0.0,0.0,0.0,4456.793852994451,4252.709868000238,204.0839849942131,56540000,203689000,0.0,0.0,0.0,16384.0,1340,906,0,0.0,5279,0.00083228,5279,0.00083228,,,,
graphiti_conv1_unconstrained,2026-05-16T03:29:50.895628+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,10,,,,,,187,Jon: Thanks! Your support means a lot. I'm gonna keep going and reach my dreams no matter what.,,10,,,,0.0,0.0,0.0,5847.517991998757,5287.376131003839,560.1418609949178,62115000,239610000,0.0,0.0,0.0,2273280.0,1275,948,0,0.0,5280,0.00082999,5280,0.00082999,,,,
graphiti_conv1_unconstrained,2026-05-16T03:29:59.013956+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,11,,,,,,188,"Gina: Go for it, Jon! You got this! Don't let anything stop you. We're in this together!",,10,,,,0.0,0.0,0.0,8117.7360720030265,7607.937238004524,509.79883399850223,68821000,640100000,0.0,0.0,0.0,1384448.0,1202,874,0,0.0,6375,0.00100993,6375,0.00100993,,,,
graphiti_conv1_unconstrained,2026-05-16T03:30:03.575939+00:00,graphiti_conv1_unconstrained_2cf55bec,463f20ab5cc839c3eccb37e34abfac2b,,load,graphiti,unconstrained,1,12,,,,,,189,Jon: Appreciate your encouragement. We'll keep pushing each other on this path.,,10,,,,0.0,0.0,0.0,4561.3590290013235,4356.748621001316,204.61040800000774,58285000,201667000,0.0,0.0,0.0,16384.0,1259,931,0,0.0,5117,0.00081049,5117,0.00081049,,,,
