experiment_name,timestamp,session_id,trace_id,judge_trace_id,phase,memory,mode,conversation_index,turn_index,question_index,search_calls,top_k,memories_returned,question_category,question,answer,gold_answer,seed,judge_n,judge_verdict,judge_reason,toxic_latency,toxic_jitter,toxic_bandwidth,wall_ms,compute_ms,flush_ms,cpu_edge_ns,cpu_cloud_ns,ram_edge_peak_bytes,ram_cloud_peak_bytes,disk_edge_bytes,disk_cloud_bytes,network_edge_to_cloud_bytes,network_cloud_to_edge_bytes,edge_llm_tokens,edge_llm_cost_usd,cloud_llm_tokens,cloud_llm_cost_usd,llm_tokens,llm_cost_usd,responder_context_window_tokens,responder_context_window_cost_usd,error
graphiti_conv2_constrained,2026-05-13T17:40:15.240556+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,9,,,,,,152,"John: Yeah, everyone got a chance to swing. It's always fun coming up with activities for my family to enjoy.",,8,,,,150.0,30.0,512.0,10781.756971002324,10276.586254010908,505.17071699141525,116556000,210327000,0.0,0.0,0.0,2322432.0,1282,961,0,0.0,4932,0.00077869,4932,0.00077869,,,
graphiti_conv2_constrained,2026-05-13T17:40:20.374426+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,10,,,,,,153,"Maria: Wow, John, that's amazing! How do you come up with these ideas?",,8,,,,150.0,30.0,512.0,5133.356295991689,4575.676102002035,557.6801939896541,51141000,174743000,0.0,0.0,0.0,1269760.0,1243,922,0,0.0,4917,0.00077869,4917,0.00077869,,,
graphiti_conv2_constrained,2026-05-13T17:40:55.563704+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,11,,,,,,154,"John: I just try to find things that we'll have fun with, like a walk or picnic in the park, or finding events in our to",,8,,,,150.0,30.0,512.0,35188.79723500868,34986.71109401039,202.08614099828992,257762000,572801000,0.0,0.0,0.0,65536.0,1542,1104,0,0.0,9802,0.00160761,9802,0.00160761,,,
graphiti_conv2_constrained,2026-05-13T17:41:08.915147+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,12,,,,,,155,"Maria: Wow, John, that's great! Making memories together is so valuable. I loved doing something similar with my sibling",,8,,,,150.0,30.0,512.0,13350.891957990825,13147.892697001225,202.99926098959986,126263000,409541000,0.0,0.0,0.0,1572864.0,1463,971,0,0.0,6232,0.00098231,6232,0.00098231,,,
graphiti_conv2_constrained,2026-05-13T17:41:32.859276+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,13,,,,,,156,John: That pic is so cool! It looks like something from a storybook. What gave you the idea for this?,,8,,,,150.0,30.0,512.0,23943.617990997154,23688.439511010074,255.1784799870802,214845000,777939000,0.0,258048,0.0,3100672.0,1340,1019,0,0.0,9499,0.00151257,9499,0.00151257,,,
graphiti_conv2_constrained,2026-05-13T17:41:59.303241+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,14,,,,,,157,"Maria: Thanks, John! I got the idea from that trip to England a few years ago - I was mesmerized by the castles. I wante",,8,,,,150.0,30.0,512.0,26443.305267006508,26240.495451012976,202.80981599353254,211815000,686142000,0.0,143360,0.0,73728.0,1629,1039,0,0.0,10939,0.0017818,10939,0.0017818,,,
graphiti_conv2_constrained,2026-05-13T17:42:23.479096+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,15,,,,,,158,"John: Wow, that looks great! Where in England was it?",,8,,,,150.0,30.0,512.0,24175.354810999124,23971.499068007688,203.85574299143627,209992000,447083000,0.0,45056,0.0,1880064.0,1292,970,0,0.0,5995,0.0009467,5995,0.0009467,,,
graphiti_conv2_constrained,2026-05-13T17:42:32.332058+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,16,,,,,,159,Maria: It was in London. The architecture there was so captivating that I wanted to recreate some of that charm in my ow,,8,,,,150.0,30.0,512.0,8852.342750993557,8447.745804995066,404.5969459984917,86325000,342885000,0.0,0.0,0.0,3162112.0,1348,971,0,0.0,8157,0.00127982,8157,0.00127982,,,
graphiti_conv2_constrained,2026-05-13T17:42:39.443142+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,17,,,,,,160,"John: Wow, having symbols of travel memories in our homes is so cool! Last week I retook the aptitude test with some gre",,8,,,,150.0,30.0,512.0,7110.438880990841,6857.03063699475,253.4082439960912,50500000,174471000,0.0,0.0,0.0,1163264.0,1400,971,0,0.0,5177,0.00086989,5177,0.00086989,,,
graphiti_conv2_constrained,2026-05-13T17:42:49.794564+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,18,,,,,,161,"Maria: Wow, that's really cool! Have you discussed it with anyone yet?",,8,,,,150.0,30.0,512.0,10350.911465997342,10147.864341997774,203.0471239995677,87126000,184532000,0.0,0.0,0.0,20480.0,1243,921,0,0.0,5010,0.00079219,5010,0.00079219,,,
graphiti_conv2_constrained,2026-05-13T17:43:12.758052+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,19,,,,,,162,"John: Yeah, I chatted with my family and friends about it. They've been supportive and understand why I want to voluntee",,8,,,,150.0,30.0,512.0,22962.98060200934,22456.528239999898,506.45236200944055,207872000,1016337000,0.0,704512,0.0,3149824.0,1404,1037,0,0.0,9267,0.00148212,9267,0.00148212,,,
graphiti_conv2_constrained,2026-05-13T17:43:22.920458+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,20,,,,,,163,"Maria: Glad you have a good support system, John. It's been great having people behind me while volunteering at the home",,8,,,,150.0,30.0,512.0,10161.829499003943,9552.861208998365,608.9682900055777,88864000,395765000,0.0,0.0,0.0,2011136.0,1407,971,0,0.0,6152,0.00097722,6152,0.00097722,,,
graphiti_conv2_constrained,2026-05-13T17:43:29.232171+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,21,,,,,,164,"John: Cool, Maria! You've built some awesome connections and you're making a big impact at the homeless shelter - nice w",,8,,,,150.0,30.0,512.0,6311.172451998573,6107.943486000295,203.228965998278,48307000,173253000,0.0,0.0,0.0,20480.0,1328,971,0,0.0,5083,0.00080449,5083,0.00080449,,,
graphiti_conv2_constrained,2026-05-13T17:43:33.579727+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,22,,,,,,165,"Maria: Thanks, John! It took time and effort, but I slowly formed connections by listening and showing compassion. It's ",,8,,,,150.0,30.0,512.0,4347.057849998237,4144.035600998905,203.02224899933208,48845000,150535000,0.0,0.0,0.0,1179648.0,1349,972,0,0.0,5039,0.00079609,5039,0.00079609,,,
graphiti_conv2_constrained,2026-05-13T17:43:42.735729+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,23,,,,,,166,"John: Wow, Maria! I see, so that's the key to making a difference.",,8,,,,150.0,30.0,512.0,9155.524013985996,8951.97893299337,203.54508099262603,84023000,377471000,0.0,0.0,0.0,1298432.0,1239,917,0,0.0,7959,0.00130132,7959,0.00130132,,,
graphiti_conv2_constrained,2026-05-13T17:44:14.714134+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,24,,,,,,167,"Maria: Yeah, building those real connections and getting people to trust us is key. It's usually the little things, like",,8,,,,150.0,30.0,512.0,31977.874863994657,31775.84671000659,202.02815398806706,251448000,378841000,0.0,0.0,0.0,1593344.0,1500,1103,0,0.0,5029,0.00079819,5029,0.00079819,,,
graphiti_conv2_constrained,2026-05-13T17:44:18.864022+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,25,,,,,,168,"John: Yeah, Maria, I agree. That can really make a difference. It's important to make people feel noticed and listened t",,8,,,,150.0,30.0,512.0,4149.36023199698,3946.4111589913955,202.94907300558407,43762000,171998000,0.0,0.0,0.0,1277952.0,1360,971,0,0.0,4975,0.00078919,4975,0.00078919,,,
graphiti_conv2_constrained,2026-05-13T17:44:27.970605+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,0,,,,,,169,"Maria: Hey John, long time no see! I've been taking a poetry class lately to help me put my feelings into words. It's be",,9,,,,150.0,30.0,512.0,9106.08090099413,8902.783618992544,203.2972820015857,85289000,182173000,0.0,0.0,0.0,1269760.0,1347,970,0,0.0,5040,0.00080299,5040,0.00080299,,,
graphiti_conv2_constrained,2026-05-13T17:44:55.804482+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,1,,,,,,170,"John: Hey Maria! Awesome to hear from you. Sounds like a great way to delve into your feelings. Since we spoke last, I'v",,9,,,,150.0,30.0,512.0,27833.329765999224,27529.519930001698,303.80983599752653,211958000,355295000,0.0,0.0,0.0,2555904.0,1502,1038,0,0.0,5022,0.00079489,5022,0.00079489,,,
graphiti_conv2_constrained,2026-05-13T17:45:02.975104+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,2,,,,,,171,"Maria: Congrats on finishing your degree, John! It must have been quite the adventure. How did it feel when you achieved",,9,,,,150.0,30.0,512.0,7170.122405994334,6610.992134999833,559.1302709945012,90337000,598218000,0.0,0.0,0.0,1540096.0,1309,972,0,0.0,6102,0.0009632,6102,0.0009632,,,
graphiti_conv2_constrained,2026-05-13T17:45:11.102114+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,3,,,,,,172,"John: Thanks, Maria! It was quite a journey, but definitely worth it. I graduated last week!",,9,,,,150.0,30.0,512.0,8126.32270299946,7721.2702889955835,405.05241400387604,51803000,337669000,0.0,0.0,0.0,1855488.0,1264,943,0,0.0,8037,0.00126503,8037,0.00126503,,,
graphiti_conv2_constrained,2026-05-13T17:45:14.890115+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,4,,,,,,173,Maria: I bet! What are your plans for the future?,,9,,,,150.0,30.0,512.0,3787.499536992982,3585.246571994503,202.252964998479,44667000,144693000,0.0,0.0,0.0,16384.0,1221,901,0,0.0,4977,0.00078859,4977,0.00078859,,,
graphiti_conv2_constrained,2026-05-13T17:45:18.870711+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,5,,,,,,174,John: Thanks! I'm considering going into policymaking because of my degree and my passion for making a positive impact. ,,9,,,,150.0,30.0,512.0,3980.074910010444,3776.5501140092965,203.52479600114748,45048000,147026000,0.0,0.0,0.0,1241088.0,1342,972,0,0.0,4972,0.00078919,4972,0.00078919,,,
graphiti_conv2_constrained,2026-05-13T17:45:31.519564+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,6,,,,,,175,"Maria: Sounds great, John! That seems perfect for you with your passion and dedication. Are there any specific areas you",,9,,,,150.0,30.0,512.0,12648.38020100433,12446.480190003058,201.9000110012712,89755000,433473000,0.0,0.0,0.0,1257472.0,1323,972,0,0.0,6087,0.00095839,6087,0.00095839,,,
graphiti_conv2_constrained,2026-05-13T17:45:50.694174+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,7,,,,,,176,"John: Thanks, Maria! Improving education and infrastructure is particularly interesting to me. It's important for our co",,9,,,,150.0,30.0,512.0,19174.12740200234,18768.95324799989,405.17415400245227,171006000,682774000,0.0,442368,0.0,4128768.0,1366,1038,0,0.0,8134,0.00134798,8134,0.00134798,,,
graphiti_conv2_constrained,2026-05-13T17:45:55.064938+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,8,,,,,,177,"Maria: Yeah, I remember you mentioning those areas. How have your experiences in the community meeting and involvement s",,9,,,,150.0,30.0,512.0,4370.25926199567,4166.900746989995,203.35851500567514,46229000,151484000,0.0,0.0,0.0,16384.0,1317,971,0,0.0,4959,0.00078769,4959,0.00078769,,,
graphiti_conv2_constrained,2026-05-13T17:46:22.002172+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,9,,,,,,178,John: Going to community meetings and getting involved in my community has given me a better understanding of the challe,,9,,,,150.0,30.0,512.0,26936.709101006272,26480.756354008918,455.95274699735455,213734000,627210000,0.0,0.0,0.0,3104768.0,1542,1037,0,0.0,7158,0.00115839,7158,0.00115839,,,
graphiti_conv2_constrained,2026-05-13T17:46:44.394396+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,10,,,,,,179,"Maria: Way to go, John! You're really showing dedication and commitment. Gaining first-hand experience and working to fi",,9,,,,150.0,30.0,512.0,22391.70158500201,22188.70536799659,202.99621700542048,209192000,483864000,0.0,0.0,0.0,61440.0,1383,1038,0,0.0,6060,0.00095818,6060,0.00095818,,,
graphiti_conv2_constrained,2026-05-13T17:46:47.845978+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,11,,,,,,180,"John: Thanks Maria! It's important to me to put my words into action and find solutions. Even though it can be hard, it'",,9,,,,150.0,30.0,512.0,3451.1015140014933,3249.100331988302,202.00118201319128,10444000,344219000,0.0,0.0,0.0,1441792.0,1340,971,0,0.0,4964,0.00078259,4964,0.00078259,,,
graphiti_conv2_constrained,2026-05-13T17:47:12.617087+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,12,,,,,,181,"Maria: Agreed, John! Yeah, it can be tough, but it's really satisfying and worthwhile. Keep it up!",,9,,,,150.0,30.0,512.0,24770.60125800199,24567.640922003193,202.96033599879593,207206000,491882000,0.0,552960,0.0,1331200.0,1337,1014,0,0.0,6117,0.00096472,6117,0.00096472,,,
graphiti_conv2_constrained,2026-05-13T17:47:19.517777+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,13,,,,,,182,"John: Maria, thanks a lot! Your support is really encouraging - I appreciate having you in my corner!",,9,,,,150.0,30.0,512.0,6900.184998987243,6697.232364997035,202.9526339902077,81703000,358965000,0.0,0.0,0.0,3211264.0,1274,952,0,0.0,6060,0.00095586,6060,0.00095586,,,
graphiti_conv2_constrained,2026-05-13T17:47:43.664464+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,14,,,,,,183,"Maria: No problem, John. Let me know if you need any help. We work well together!",,9,,,,150.0,30.0,512.0,24146.200953997322,23740.67818999174,405.52276400558185,176453000,560274000,0.0,0.0,0.0,1564672.0,1320,998,0,0.0,6084,0.00096299,6084,0.00096299,,,
graphiti_conv2_constrained,2026-05-13T17:48:02.800686+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,15,,,,,,184,"John: Thanks, Maria! Will do. Working together would be great!",,9,,,,150.0,30.0,512.0,19135.731069996837,18831.389401006163,304.3416689906735,166079000,458802000,0.0,0.0,0.0,1400832.0,1301,979,0,0.0,6053,0.00095505,6053,0.00095505,,,
graphiti_conv2_constrained,2026-05-13T17:48:28.980631+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,16,,,,,,185,"Maria: Yes, John, let's keep supporting each other and finding ways to improve the lives of others. Remember when we vol",,9,,,,150.0,30.0,512.0,26179.4545140001,25773.4942590032,405.9602549968986,207576000,654251000,0.0,0.0,0.0,1667072.0,1647,1036,0,0.0,9172,0.00154013,9172,0.00154013,,,
graphiti_conv2_constrained,2026-05-13T17:49:02.564433+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,17,,,,,,186,"John: Yeah, I remember that! It was cool to see how our actions can make a big impact. Let's keep helping out and making",,9,,,,150.0,30.0,512.0,33583.30990599643,33380.40450400149,202.9054019949399,283641000,367795000,0.0,0.0,0.0,61440.0,1517,1102,0,0.0,4963,0.00078379,4963,0.00078379,,,
graphiti_conv2_constrained,2026-05-13T17:49:53.736022+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,0,,,,,,187,"John: Hey Maria, I'm so excited to tell you I started a weekend yoga class with a colleague - it's awesome! I feel great",,10,,,,150.0,30.0,512.0,51171.121246996336,50970.08420000202,201.03704699431546,413773000,844207000,0.0,0.0,0.0,1343488.0,1729,1170,0,0.0,11192,0.00182363,11192,0.00182363,,,
graphiti_conv2_constrained,2026-05-13T17:50:05.436434+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,1,,,,,,188,"Maria: Wow, John, glad to hear that! It's amazing how something like stretching and breathing can have such a positive e",,10,,,,150.0,30.0,512.0,11699.903685002937,11496.97906000074,202.924625002197,88817000,578625000,0.0,0.0,0.0,1777664.0,1388,973,0,0.0,6298,0.00099034,6298,0.00099034,,,
graphiti_conv2_constrained,2026-05-13T17:50:30.572996+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,2,,,,,,189,John: They're awesome - they make sure we do the poses properly and encourage us to listen to our bodies. They create a ,,10,,,,150.0,30.0,512.0,25136.079213989433,24731.795801999397,404.28341199003626,210265000,486089000,0.0,593920,0.0,3039232.0,1577,1037,0,0.0,8154,0.00127993,8154,0.00127993,,,
graphiti_conv2_constrained,2026-05-13T17:50:39.189705+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,3,,,,,,190,"Maria: Wow, that looks great! What kind of yoga is it?",,10,,,,150.0,30.0,512.0,8616.205850994447,8413.332811993314,202.8730390011333,85682000,175637000,0.0,0.0,0.0,36864.0,1230,906,0,0.0,5051,0.00079789,5051,0.00079789,,,
graphiti_conv2_constrained,2026-05-13T17:51:12.166020+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,4,,,,,,191,"John: It's a beginner yoga class, focusing on fundamentals like poses and breathing. I find it helps me relax and increa",,10,,,,150.0,30.0,512.0,32975.85567001079,32772.908136001206,202.94753400958143,294892000,562289000,0.0,0.0,0.0,1175552.0,1446,1104,0,0.0,8164,0.00128435,8164,0.00128435,,,
graphiti_conv2_constrained,2026-05-13T17:51:23.396850+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,5,,,,,,192,"Maria: Nice one, John! Glad you're finding some chill with that. How are you feeling afterwards?",,10,,,,150.0,30.0,512.0,11230.319201000384,11027.586634008912,202.73256699147169,90416000,404740000,0.0,0.0,0.0,1548288.0,1272,949,0,0.0,6184,0.00097444,6184,0.00097444,,,
graphiti_conv2_constrained,2026-05-13T17:51:43.105521+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,6,,,,,,193,John: I feel great. It really helps me relax and feel more connected. It's been a great way to improve my mind and body.,,10,,,,150.0,30.0,512.0,19708.091412001522,19252.250575998914,455.84083600260783,172316000,322886000,0.0,0.0,0.0,2600960.0,1362,1038,0,0.0,5032,0.00079279,5032,0.00079279,,,
graphiti_conv2_constrained,2026-05-13T17:51:47.729725+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,7,,,,,,194,Maria: Awesome John! Glad it's chillin' and connecting you. Stretching and breathing are such powerful tools for wellbei,,10,,,,150.0,30.0,512.0,4623.7084660097025,4420.815414006938,202.8930520027643,46118000,151861000,0.0,0.0,0.0,24576.0,1398,972,0,0.0,5091,0.00080389,5091,0.00080389,,,
graphiti_conv2_constrained,2026-05-13T17:52:17.457886+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,8,,,,,,195,"John: Thanks, Maria! I'm gonna keep it up. Not only for the physical benefits, but also for the peace of mind and mindfu",,10,,,,150.0,30.0,512.0,29727.675041998737,29525.478548006504,202.19649399223272,249805000,397453000,0.0,0.0,0.0,1236992.0,1477,1039,0,0.0,5170,0.00081799,5170,0.00081799,,,
graphiti_conv2_constrained,2026-05-13T17:52:46.560285+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,9,,,,,,196,Maria: Last weekend I did something new that had an impact on me. I participated in a 5K charity run for a homeless shel,,10,,,,150.0,30.0,512.0,29101.86552500818,28796.644948000903,305.220577007276,219987000,752757000,0.0,0.0,0.0,2789376.0,1580,1039,0,0.0,8539,0.00134934,8539,0.00134934,,,
graphiti_conv2_constrained,2026-05-13T17:53:02.701928+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,10,,,,,,197,"John: Wow, Maria! It sounds awesome. I bet you felt so pumped running with everyone for the same cause. Events like thes",,10,,,,150.0,30.0,512.0,16141.119749998325,15584.699339990038,556.4204100082861,162911000,423253000,0.0,0.0,0.0,1622016.0,1452,1039,0,0.0,6571,0.0010312,6571,0.0010312,,,
graphiti_conv2_constrained,2026-05-13T17:53:11.013660+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,11,,,,,,198,"Maria: Here's a pic from the event! The energy was great, it was inspiring seeing everyone come together for a shared ca",,10,,,,150.0,30.0,512.0,8311.149675006163,8108.289313997375,202.86036100878846,58441000,343235000,0.0,0.0,0.0,65536.0,1500,971,0,0.0,8444,0.00132076,8444,0.00132076,,,
graphiti_conv2_constrained,2026-05-13T17:53:23.005288+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,12,,,,,,199,John: What a photo! Seeing everyone come together for a shared cause must have been inspiring. Last weekend I had an exp,,10,,,,150.0,30.0,512.0,11991.119031998096,11788.096645002952,203.0223869951442,125126000,458573000,0.0,0.0,0.0,3825664.0,1696,974,0,0.0,10273,0.00163471,10273,0.00163471,,,
graphiti_conv2_constrained,2026-05-13T17:53:32.158187+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,13,,,,,,200,"Maria: Wow, John, what an amazing experience! It's so sad how a lack of resources can make such a difference in these ki",,10,,,,150.0,30.0,512.0,9152.396643999964,8644.8792470037,507.5173969962634,55769000,192748000,0.0,0.0,0.0,1232896.0,1383,972,0,0.0,5240,0.00083029,5240,0.00083029,,,
graphiti_conv2_constrained,2026-05-13T17:53:52.870063+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,14,,,,,,201,"John: The sign says, ""Always look on the bright side of life"". It reminds us that kids can reach their dreams with the r",,10,,,,150.0,30.0,512.0,20711.366889998317,20508.238313996117,203.12857600220013,212283000,431184000,0.0,0.0,0.0,57344.0,1375,1040,0,0.0,8171,0.00128885,8171,0.00128885,,,
graphiti_conv2_constrained,2026-05-13T17:53:56.719887+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,15,,,,,,202,Maria: That's really cool. It's inspiring to see how these kids can do great things with support. You're doing awesome w,,10,,,,150.0,30.0,512.0,3849.3169370049145,3647.4531100102467,201.86382699466776,9879000,185561000,0.0,0.0,0.0,1794048.0,1344,973,0,0.0,5282,0.00083479,5282,0.00083479,,,
graphiti_conv2_constrained,2026-05-13T17:53:59.892907+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,16,,,,,,203,"John: Thanks, Maria! It means a lot. I'm gonna keep pushing for them. We need folks in the community, doing good for the",,10,,,,150.0,30.0,512.0,3172.518935985863,2969.7056169970892,202.81331898877397,43333000,143209000,0.0,0.0,0.0,1236992.0,1324,973,0,0.0,5312,0.00083839,5312,0.00083839,,,
graphiti_conv2_constrained,2026-05-13T17:54:13.691707+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,17,,,,,,204,"Maria: Yeah John, let's keep pushing for those kids! We can make a difference and help lots of people. Keep up the good ",,10,,,,150.0,30.0,512.0,13798.303921998013,13493.116629004362,305.1872929936508,130329000,228882000,0.0,0.0,0.0,2469888.0,1302,973,0,0.0,5318,0.00084109,5318,0.00084109,,,
graphiti_conv2_constrained,2026-05-13T17:54:23.816319+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,0,,,,,,205,"John: Hey Maria, haven't talked for a few days. Had a wild week, my car broke down last Fri on my way to work. Trying to",,11,,,,150.0,30.0,512.0,10124.021622003056,9768.644252006197,355.37736999685876,87254000,194590000,0.0,0.0,0.0,1212416.0,1407,972,0,0.0,5327,0.00084109,5327,0.00084109,,,
graphiti_conv2_constrained,2026-05-13T17:54:31.957357+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,1,,,,,,206,"Maria: Aww John, bummer about that. No doubt it's been tough, but I'm impressed by how positive you're being. Keep it up",,11,,,,150.0,30.0,512.0,8140.512270998443,7938.377159007359,202.13511199108325,54021000,383125000,0.0,0.0,0.0,1286144.0,1360,973,0,0.0,5307,0.00083629,5307,0.00083629,,,
graphiti_conv2_constrained,2026-05-13T17:54:51.683905+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,2,,,,,,207,"John: Thanks, Maria. Your kind words mean a lot. Yeah, it's been tough with car trouble and money problems, but I stay p",,11,,,,150.0,30.0,512.0,19726.044880007976,19523.191248998046,202.8536310099298,169481000,455249000,0.0,0.0,0.0,90112.0,1640,1039,0,0.0,8708,0.00136824,8708,0.00136824,,,
graphiti_conv2_constrained,2026-05-13T17:55:43.280387+00:00,graphiti_conv2_constrained_2c403c29,6cdb09075d38a77de0eebbaa84f973f3,,load,graphiti,constrained,2,3,,,,,,208,"Maria: Wow, great pic! Where did you go on that road trip?",,11,,,,150.0,30.0,512.0,51595.975617005024,51089.84858900658,506.12702799844556,420902000,697504000,0.0,0.0,0.0,3301376.0,1474,1150,0,0.0,8469,0.00132897,8469,0.00132897,,,
